序号,接口表名,数据类别,id,biz_unique_id,catalog_id,catalog_name,data_name,dept_name,description,service_type,create_time,update_time,data_time,del_status,valid_status,sample_data_json,visit_count,data_source,favorited,key_advantages,来源接口
200,LAB_DATA,数字资源-联合实验室数据,178,1504414972599554048,"99999,99999999999999,","联合实验室数据,空间图联合实验室数据,",污泥处理处置设施,空间图实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/14 11:27,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
201,LAB_DATA,数字资源-联合实验室数据,585,1502762871502884864,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",历史名园日稳定用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:12,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
202,LAB_DATA,数字资源-联合实验室数据,586,1502762871574188032,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",地区级商圈活跃用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:12,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
203,LAB_DATA,数字资源-联合实验室数据,587,1502762871431581696,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",地区级商圈区域停留时长,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:12,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
204,LAB_DATA,数字资源-联合实验室数据,588,1502762871360278528,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",历史名园日工作用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:11,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
205,LAB_DATA,数字资源-联合实验室数据,589,1502762870936653824,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",城市级商圈日游客归属外省,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:11,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
206,LAB_DATA,数字资源-联合实验室数据,590,1502762870869544960,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",城市级商圈区域停留时长,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:11,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
207,LAB_DATA,数字资源-联合实验室数据,591,1502762870806630400,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",城市级商圈活跃用户BI性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:11,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
208,LAB_DATA,数字资源-联合实验室数据,592,1502762870743715840,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",城市级商圈日游客到访半径分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:11,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
209,LAB_DATA,数字资源-联合实验室数据,593,1502762870672412672,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",城市级商圈日夜间游客数,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:11,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
210,LAB_DATA,数字资源-联合实验室数据,594,1502762870601109504,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",国际级商圈日游客归属境外,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:11,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
211,LAB_DATA,数字资源-联合实验室数据,595,1502762870534000640,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",国际级商圈日游客归属外省,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:11,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
212,LAB_DATA,数字资源-联合实验室数据,596,1502762870462697472,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",城市级商圈活跃用户BI年龄段,信令联合实验室,,DATA,2026/6/5 18:31,2026/7/2 10:36,2026/5/11 11:11,0,0,,1,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
213,LAB_DATA,数字资源-联合实验室数据,597,1502762870294925312,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",城市级商圈活跃用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:10,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
214,LAB_DATA,数字资源-联合实验室数据,598,1502762871288975360,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",地区级商圈活跃用户BI性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:10,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
215,LAB_DATA,数字资源-联合实验室数据,599,1502762871217672192,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",城市级商圈日游客归属本地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:10,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
216,LAB_DATA,数字资源-联合实验室数据,600,1502762871146369024,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",历史名园日活跃用户性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:10,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
217,LAB_DATA,数字资源-联合实验室数据,601,1502762871079260160,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",城市级商圈日游客归属境外,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:10,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
218,LAB_DATA,数字资源-联合实验室数据,602,1502762871003762688,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",历史名园日活跃用户年龄段,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 11:10,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
219,LAB_DATA,数字资源-联合实验室数据,603,1502762886992449536,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时在港人流量籍贯地分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:39,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
220,LAB_DATA,数字资源-联合实验室数据,604,1502762887055364096,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时到港用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:38,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
221,LAB_DATA,数字资源-联合实验室数据,605,1502762887122472960,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",生态公园日游客归属,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:38,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
222,LAB_DATA,数字资源-联合实验室数据,606,1502762887185387520,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日夜晚用户栅格,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:38,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
223,LAB_DATA,数字资源-联合实验室数据,607,1502762887252496384,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时到港用户归属地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:38,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
224,LAB_DATA,数字资源-联合实验室数据,608,1502762887319605248,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园区域出现量,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:38,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
225,LAB_DATA,数字资源-联合实验室数据,609,1502762887386714112,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日进京用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:38,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
226,LAB_DATA,数字资源-联合实验室数据,610,1502762887449628672,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时在港人流量年龄段,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:38,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
227,LAB_DATA,数字资源-联合实验室数据,611,1502762887508348928,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",生态公园日白天用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:38,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
228,LAB_DATA,数字资源-联合实验室数据,612,1502762887638372352,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",生态公园日游客数,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:38,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
229,LAB_DATA,数字资源-联合实验室数据,613,1502762887701286912,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日白天用户栅格,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
230,LAB_DATA,数字资源-联合实验室数据,614,1502762887772590080,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时到港用户性别分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
231,LAB_DATA,数字资源-联合实验室数据,615,1502762887843893248,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园区域出现量BI年龄段,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
232,LAB_DATA,数字资源-联合实验室数据,616,1502762887906807808,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",非稳定用户出京,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
233,LAB_DATA,数字资源-联合实验室数据,617,1502762887973916672,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时离港用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
234,LAB_DATA,数字资源-联合实验室数据,618,1502762888045219840,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园区域出现量BI性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
235,LAB_DATA,数字资源-联合实验室数据,619,1502762888116523008,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",稳定用户进京,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
236,LAB_DATA,数字资源-联合实验室数据,620,1502762888187826176,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时到港用户籍贯地分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
237,LAB_DATA,数字资源-联合实验室数据,621,1502762888263323648,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园区域归属地出现量,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
238,LAB_DATA,数字资源-联合实验室数据,622,1502762888330432512,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",日出京用户,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:37,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
239,LAB_DATA,数字资源-联合实验室数据,623,1502762888401735680,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时到港用户年龄分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
240,LAB_DATA,数字资源-联合实验室数据,624,1502762888468844544,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园区域出现量BI籍贯归属地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
241,LAB_DATA,数字资源-联合实验室数据,625,1502762888535953408,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",非稳定用户进京,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
242,LAB_DATA,数字资源-联合实验室数据,626,1502762888603062272,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",驻留用户归属地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
243,LAB_DATA,数字资源-联合实验室数据,627,1502762888670171136,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时流出用户归属地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
244,LAB_DATA,数字资源-联合实验室数据,628,1502762888745668608,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园瞬时人流量,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
245,LAB_DATA,数字资源-联合实验室数据,629,1502762888812777472,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",稳定用户出京,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
246,LAB_DATA,数字资源-联合实验室数据,630,1502762888879886336,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园瞬时人流量籍贯地,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
247,LAB_DATA,数字资源-联合实验室数据,631,1502762888942800896,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",用户驻留天数分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
248,LAB_DATA,数字资源-联合实验室数据,632,1502762889014104064,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时离港用户籍贯地分布,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:36,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
249,LAB_DATA,数字资源-联合实验室数据,633,1502762889081212928,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽瞬时离港用户年龄段,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
250,LAB_DATA,数字资源-联合实验室数据,634,1502762889148321792,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园瞬时人流量年龄段,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
251,LAB_DATA,数字资源-联合实验室数据,635,1502762889215430656,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",重点航空枢纽假期日进京用户人流量,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
252,LAB_DATA,数字资源-联合实验室数据,636,1502762889282539520,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",综合类公园瞬时流入流出,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
253,LAB_DATA,数字资源-联合实验室数据,637,1502762889345454080,"99999,99999999999998,","联合实验室数据,信令联合实验室数据,",驻留用户性别,信令联合实验室,,DATA,2026/6/5 18:31,2026/6/5 18:49,2026/5/11 10:35,0,0,,0,TRUE,FALSE,,https://dibj.cn/portal/api/common/calling/page?tableCode=LAB_DATA
